LOC_ID	RIL
Chr12_23877485	RIL2-1
Chr12_23910254	RIL2-1
Chr12_24595102	RIL2-1
Chr12_26261129	RIL2-1
Chr12_26642869	RIL2-1
Chr12_26656939	RIL2-1
Chr1_175182	RIL2-2
Chr1_1084104	RIL2-2
Chr1_1132562	RIL2-2
Chr1_1132974	RIL2-2
Chr1_3619549	RIL2-2
Chr1_5087201	RIL2-2
Chr1_5623713	RIL2-2
Chr1_5709004	RIL2-2
Chr1_6057238	RIL2-2
Chr1_6432233	RIL2-2
Chr1_6806760	RIL2-2
Chr1_6816417	RIL2-2
Chr1_6846281	RIL2-2
Chr1_6871749	RIL2-2
Chr1_7514411	RIL2-2
Chr1_7587835	RIL2-2
Chr1_7615198	RIL2-2
Chr1_7739100	RIL2-2
Chr1_8083871	RIL2-2
Chr1_8479731	RIL2-2
Chr1_8578347	RIL2-2
Chr1_8750605	RIL2-2
Chr1_8750743	RIL2-2
Chr1_8984850	RIL2-2
Chr1_9142464	RIL2-2
Chr1_9581604	RIL2-2
Chr1_9854677	RIL2-2
Chr1_10233765	RIL2-2
Chr1_10615260	RIL2-2
Chr1_10903900	RIL2-2
Chr1_11226137	RIL2-2
Chr1_12225807	RIL2-2
Chr1_12249227	RIL2-2
Chr1_13935274	RIL2-2
Chr1_14047375	RIL2-2
Chr1_14384273	RIL2-2
Chr1_14479331	RIL2-2
Chr1_18832726	RIL2-2
Chr1_18989741	RIL2-2
Chr1_20034909	RIL2-2
Chr1_21351850	RIL2-2
Chr1_21565699	RIL2-2
Chr1_22415369	RIL2-2
Chr1_23928391	RIL2-2
Chr1_24082897	RIL2-2
Chr1_24465136	RIL2-2
Chr1_24610174	RIL2-2
Chr1_24966588	RIL2-2
Chr1_25256700	RIL2-2
Chr1_25680935	RIL2-2
Chr1_27924847	RIL2-2
Chr1_28356228	RIL2-2
Chr1_28394513	RIL2-2
Chr1_28811148	RIL2-2
Chr1_28924284	RIL2-2
Chr1_29276378	RIL2-2
Chr1_29322742	RIL2-2
Chr1_29328835	RIL2-2
Chr1_29935738	RIL2-2
Chr1_30235962	RIL2-2
Chr1_30897454	RIL2-2
Chr1_31412431	RIL2-2
Chr1_32089021	RIL2-2
Chr1_32334685	RIL2-2
Chr1_32658454	RIL2-2
Chr1_33146261	RIL2-2
Chr1_33282256	RIL2-2
Chr1_33781381	RIL2-2
Chr1_35200488	RIL2-2
Chr1_35936947	RIL2-2
Chr1_36796589	RIL2-2
Chr1_38085596	RIL2-2
Chr1_38092037	RIL2-2
Chr1_38898351	RIL2-2
Chr1_39666830	RIL2-2
Chr1_39804989	RIL2-2
Chr1_39899559	RIL2-2
Chr1_42023271	RIL2-2
Chr1_42038880	RIL2-2
Chr1_42320293	RIL2-2
Chr2_223442	RIL2-2
Chr2_913612	RIL2-2
Chr2_1161810	RIL2-2
Chr2_1493778	RIL2-2
Chr2_1583546	RIL2-2
Chr2_2025375	RIL2-2
Chr2_3502593	RIL2-2
Chr2_3639033	RIL2-2
Chr2_4314534	RIL2-2
Chr2_4699554	RIL2-2
Chr2_4999904	RIL2-2
Chr2_5033283	RIL2-2
Chr2_5545954	RIL2-2
Chr2_6007526	RIL2-2
Chr2_7113419	RIL2-2
Chr2_7346135	RIL2-2
Chr2_7460592	RIL2-2
Chr2_8187916	RIL2-2
Chr2_8898162	RIL2-2
Chr2_9418869	RIL2-2
Chr2_10076666	RIL2-2
Chr2_12467699	RIL2-2
Chr2_13200713	RIL2-2
Chr2_13403984	RIL2-2
Chr2_14601852	RIL2-2
Chr2_15727561	RIL2-2
Chr2_15728852	RIL2-2
Chr2_18538059	RIL2-2
Chr2_18569682	RIL2-2
Chr2_18621511	RIL2-2
Chr2_19050841	RIL2-2
Chr2_19341459	RIL2-2
Chr2_19487219	RIL2-2
Chr2_19726702	RIL2-2
Chr2_20000326	RIL2-2
Chr2_20144822	RIL2-2
Chr2_21515952	RIL2-2
Chr2_22270894	RIL2-2
Chr2_22316501	RIL2-2
Chr2_22478976	RIL2-2
Chr2_23264457	RIL2-2
Chr2_23518177	RIL2-2
Chr2_24014617	RIL2-2
Chr2_24059154	RIL2-2
Chr2_24215955	RIL2-2
Chr2_25548874	RIL2-2
Chr2_25969391	RIL2-2
Chr2_26120919	RIL2-2
Chr2_26510354	RIL2-2
Chr2_26523329	RIL2-2
Chr2_26678342	RIL2-2
Chr2_26927408	RIL2-2
Chr2_27162234	RIL2-2
Chr2_27244609	RIL2-2
Chr2_28166074	RIL2-2
Chr2_28329975	RIL2-2
Chr2_28376796	RIL2-2
Chr2_28579143	RIL2-2
Chr2_28633939	RIL2-2
Chr2_28662451	RIL2-2
Chr2_28724475	RIL2-2
Chr2_28732622	RIL2-2
Chr2_28964838	RIL2-2
Chr2_29429218	RIL2-2
Chr2_29436152	RIL2-2
Chr2_29547914	RIL2-2
Chr2_29576702	RIL2-2
Chr2_30104999	RIL2-2
Chr2_30934394	RIL2-2
Chr2_31278023	RIL2-2
Chr2_31455300	RIL2-2
Chr2_31636376	RIL2-2
Chr2_31702279	RIL2-2
Chr2_31849506	RIL2-2
Chr2_32019865	RIL2-2
Chr2_32026346	RIL2-2
Chr2_32397176	RIL2-2
Chr2_32487715	RIL2-2
Chr2_32572257	RIL2-2
Chr2_32678686	RIL2-2
Chr2_32858538	RIL2-2
Chr2_32895943	RIL2-2
Chr2_33187794	RIL2-2
Chr2_33871068	RIL2-2
Chr2_34670529	RIL2-2
Chr2_35238925	RIL2-2
Chr2_35712070	RIL2-2
Chr3_398792	RIL2-2
Chr3_1246188	RIL2-2
Chr3_1298988	RIL2-2
Chr3_1429393	RIL2-2
Chr3_1453239	RIL2-2
Chr3_1840661	RIL2-2
Chr3_2737673	RIL2-2
Chr3_2830201	RIL2-2
Chr3_3469627	RIL2-2
Chr3_3623526	RIL2-2
Chr3_3639998	RIL2-2
Chr3_3804369	RIL2-2
Chr3_3872633	RIL2-2
Chr3_4377251	RIL2-2
Chr3_4820855	RIL2-2
Chr3_5699256	RIL2-2
Chr3_6139873	RIL2-2
Chr3_6227232	RIL2-2
Chr3_6775497	RIL2-2
Chr3_6951421	RIL2-2
Chr3_8558948	RIL2-2
Chr3_9946170	RIL2-2
Chr3_10676838	RIL2-2
Chr3_11281617	RIL2-2
Chr3_11356058	RIL2-2
Chr3_11366879	RIL2-2
Chr3_12158053	RIL2-2
Chr3_13100613	RIL2-2
Chr3_14294449	RIL2-2
Chr3_14618742	RIL2-2
Chr3_15487800	RIL2-2
Chr3_15603450	RIL2-2
Chr3_16222139	RIL2-2
Chr3_16625083	RIL2-2
Chr3_17195959	RIL2-2
Chr3_17266448	RIL2-2
Chr3_17642393	RIL2-2
Chr3_21188432	RIL2-2
Chr3_22164168	RIL2-2
Chr3_22701630	RIL2-2
Chr3_24436163	RIL2-2
Chr3_24753654	RIL2-2
Chr3_24920216	RIL2-2
Chr3_26028788	RIL2-2
Chr3_26753247	RIL2-2
Chr3_27554630	RIL2-2
Chr3_28366832	RIL2-2
Chr3_28470308	RIL2-2
Chr3_28519793	RIL2-2
Chr3_29084767	RIL2-2
Chr3_30058248	RIL2-2
Chr3_30613089	RIL2-2
Chr3_31749198	RIL2-2
Chr3_31831567	RIL2-2
Chr3_31848096	RIL2-2
Chr3_32923409	RIL2-2
Chr3_33130124	RIL2-2
Chr3_34257579	RIL2-2
Chr3_34459499	RIL2-2
Chr3_34520796	RIL2-2
Chr3_35141440	RIL2-2
Chr3_36140437	RIL2-2
Chr4_4767247	RIL2-2
Chr4_9332085	RIL2-2
Chr4_9562247	RIL2-2
Chr4_12216663	RIL2-2
Chr4_13471893	RIL2-2
Chr4_15070774	RIL2-2
Chr4_16079450	RIL2-2
Chr4_18718159	RIL2-2
Chr4_18786202	RIL2-2
Chr4_20249931	RIL2-2
Chr4_21022203	RIL2-2
Chr4_21408124	RIL2-2
Chr4_21600763	RIL2-2
Chr4_21673100	RIL2-2
Chr4_21998763	RIL2-2
Chr4_22877989	RIL2-2
Chr4_23235334	RIL2-2
Chr4_23734495	RIL2-2
Chr4_24925072	RIL2-2
Chr4_25028693	RIL2-2
Chr4_25274593	RIL2-2
Chr4_26226547	RIL2-2
Chr4_26361893	RIL2-2
Chr4_27011581	RIL2-2
Chr4_27056953	RIL2-2
Chr4_27129771	RIL2-2
Chr4_27782487	RIL2-2
Chr4_28057246	RIL2-2
Chr4_28059607	RIL2-2
Chr4_28148003	RIL2-2
Chr4_28828615	RIL2-2
Chr4_28861865	RIL2-2
Chr4_29639098	RIL2-2
Chr4_31426319	RIL2-2
Chr4_31930920	RIL2-2
Chr4_32169652	RIL2-2
Chr4_33297824	RIL2-2
Chr4_33304485	RIL2-2
Chr4_34687258	RIL2-2
Chr5_226599	RIL2-2
Chr5_646583	RIL2-2
Chr5_898444	RIL2-2
Chr5_1736704	RIL2-2
Chr5_2348557	RIL2-2
Chr5_4074600	RIL2-2
Chr5_5806594	RIL2-2
Chr5_5878602	RIL2-2
Chr5_6164427	RIL2-2
Chr5_6663444	RIL2-2
Chr5_8004100	RIL2-2
Chr5_10234682	RIL2-2
Chr5_13371628	RIL2-2
Chr5_13976475	RIL2-2
Chr5_16788400	RIL2-2
Chr5_17983773	RIL2-2
Chr5_18028707	RIL2-2
Chr5_19143341	RIL2-2
Chr5_19808128	RIL2-2
Chr5_19961219	RIL2-2
Chr5_20117984	RIL2-2
Chr5_20323602	RIL2-2
Chr5_20420994	RIL2-2
Chr5_21620539	RIL2-2
Chr5_21633281	RIL2-2
Chr5_22056643	RIL2-2
Chr5_22246309	RIL2-2
Chr5_22646608	RIL2-2
Chr5_23257993	RIL2-2
Chr5_23730901	RIL2-2
Chr5_24878621	RIL2-2
Chr5_25474860	RIL2-2
Chr5_25536620	RIL2-2
Chr5_25546565	RIL2-2
Chr5_26247574	RIL2-2
Chr5_27602381	RIL2-2
Chr5_27853706	RIL2-2
Chr5_28151163	RIL2-2
Chr5_28592208	RIL2-2
Chr5_28811998	RIL2-2
Chr5_29636516	RIL2-2
Chr6_844778	RIL2-2
Chr6_986513	RIL2-2
Chr6_1397517	RIL2-2
Chr6_2035334	RIL2-2
Chr6_2856375	RIL2-2
Chr6_3811309	RIL2-2
Chr6_4729736	RIL2-2
Chr6_5294781	RIL2-2
Chr6_5711664	RIL2-2
Chr6_6151044	RIL2-2
Chr6_6356701	RIL2-2
Chr6_6521724	RIL2-2
Chr6_6848918	RIL2-2
Chr6_7240933	RIL2-2
Chr6_7628081	RIL2-2
Chr6_7673229	RIL2-2
Chr6_8171527	RIL2-2
Chr6_8187914	RIL2-2
Chr6_8972534	RIL2-2
Chr6_11143071	RIL2-2
Chr6_11552864	RIL2-2
Chr6_14533007	RIL2-2
Chr6_17290334	RIL2-2
Chr6_19875147	RIL2-2
Chr6_20709176	RIL2-2
Chr6_21861157	RIL2-2
Chr6_22645405	RIL2-2
Chr6_23276129	RIL2-2
Chr6_23340487	RIL2-2
Chr6_23535330	RIL2-2
Chr6_23901085	RIL2-2
Chr6_24139317	RIL2-2
Chr6_24358871	RIL2-2
Chr6_24594638	RIL2-2
Chr6_24736784	RIL2-2
Chr6_25002508	RIL2-2
Chr6_26019283	RIL2-2
Chr6_26084878	RIL2-2
Chr6_26095136	RIL2-2
Chr6_26417517	RIL2-2
Chr6_27453820	RIL2-2
Chr6_27840590	RIL2-2
Chr6_29048878	RIL2-2
Chr6_29051077	RIL2-2
Chr6_29405403	RIL2-2
Chr6_29643902	RIL2-2
Chr6_29874552	RIL2-2
Chr6_30049592	RIL2-2
Chr6_30450782	RIL2-2
Chr7_1246378	RIL2-2
Chr7_1788057	RIL2-2
Chr7_2243507	RIL2-2
Chr7_3469263	RIL2-2
Chr7_3580864	RIL2-2
Chr7_3981857	RIL2-2
Chr7_6130590	RIL2-2
Chr7_6376911	RIL2-2
Chr7_7541942	RIL2-2
Chr7_8128229	RIL2-2
Chr7_8541854	RIL2-2
Chr7_13285251	RIL2-2
Chr7_15650815	RIL2-2
Chr7_16258988	RIL2-2
Chr7_18616401	RIL2-2
Chr7_19446274	RIL2-2
Chr7_19493002	RIL2-2
Chr7_20587125	RIL2-2
Chr7_20612318	RIL2-2
Chr7_23795149	RIL2-2
Chr7_24937107	RIL2-2
Chr7_25772024	RIL2-2
Chr7_25788367	RIL2-2
Chr7_26090553	RIL2-2
Chr7_26156681	RIL2-2
Chr7_26460306	RIL2-2
Chr7_26674879	RIL2-2
Chr7_27443189	RIL2-2
Chr7_27679691	RIL2-2
Chr7_28151482	RIL2-2
Chr7_28821662	RIL2-2
Chr7_28868722	RIL2-2
Chr7_29014628	RIL2-2
Chr7_29015071	RIL2-2
Chr7_29460820	RIL2-2
Chr7_29484348	RIL2-2
Chr8_613972	RIL2-2
Chr8_763040	RIL2-2
Chr8_974176	RIL2-2
Chr8_2376612	RIL2-2
Chr8_2433354	RIL2-2
Chr8_4865570	RIL2-2
Chr8_8581522	RIL2-2
Chr8_8655021	RIL2-2
Chr8_9385129	RIL2-2
Chr8_9683719	RIL2-2
Chr8_9778571	RIL2-2
Chr8_11403144	RIL2-2
Chr8_11413111	RIL2-2
Chr8_13103110	RIL2-2
Chr8_14721481	RIL2-2
Chr8_15387726	RIL2-2
Chr8_15632446	RIL2-2
Chr8_18093769	RIL2-2
Chr8_18094269	RIL2-2
Chr8_19197270	RIL2-2
Chr8_19452247	RIL2-2
Chr8_19453400	RIL2-2
Chr8_19856471	RIL2-2
Chr8_19888503	RIL2-2
Chr8_20628374	RIL2-2
Chr8_21303491	RIL2-2
Chr8_22717441	RIL2-2
Chr8_23289526	RIL2-2
Chr8_23714170	RIL2-2
Chr8_24175360	RIL2-2
Chr8_24881079	RIL2-2
Chr8_26389311	RIL2-2
Chr8_26430164	RIL2-2
Chr8_26602700	RIL2-2
Chr8_26779367	RIL2-2
Chr8_27152477	RIL2-2
Chr8_28359810	RIL2-2
Chr9_6852609	RIL2-2
Chr9_9583245	RIL2-2
Chr9_11345696	RIL2-2
Chr9_12105753	RIL2-2
Chr9_12538484	RIL2-2
Chr9_13347066	RIL2-2
Chr9_15710720	RIL2-2
Chr9_16182068	RIL2-2
Chr9_16865569	RIL2-2
Chr9_18183748	RIL2-2
Chr9_18501907	RIL2-2
Chr9_19174229	RIL2-2
Chr9_19302410	RIL2-2
Chr9_19637390	RIL2-2
Chr9_19760394	RIL2-2
Chr9_20250174	RIL2-2
Chr9_20804029	RIL2-2
Chr9_21614110	RIL2-2
Chr9_21743838	RIL2-2
Chr10_664875	RIL2-2
Chr10_1267743	RIL2-2
Chr10_1766192	RIL2-2
Chr10_2983646	RIL2-2
Chr10_2990544	RIL2-2
Chr10_6645082	RIL2-2
Chr10_7399680	RIL2-2
Chr10_9284124	RIL2-2
Chr10_11609959	RIL2-2
Chr10_11754178	RIL2-2
Chr10_12025204	RIL2-2
Chr10_12054351	RIL2-2
Chr10_12134119	RIL2-2
Chr10_14181188	RIL2-2
Chr10_15143402	RIL2-2
Chr10_15844226	RIL2-2
Chr10_16399985	RIL2-2
Chr10_16572762	RIL2-2
Chr10_17064451	RIL2-2
Chr10_17892618	RIL2-2
Chr10_17898191	RIL2-2
Chr10_18044216	RIL2-2
Chr10_18430452	RIL2-2
Chr10_21163117	RIL2-2
Chr10_21361208	RIL2-2
Chr10_22510406	RIL2-2
Chr10_22578378	RIL2-2
Chr11_617174	RIL2-2
Chr11_714488	RIL2-2
Chr11_966068	RIL2-2
Chr11_1133027	RIL2-2
Chr11_1533284	RIL2-2
Chr11_2446250	RIL2-2
Chr11_2479825	RIL2-2
Chr11_2591538	RIL2-2
Chr11_2880278	RIL2-2
Chr11_3117373	RIL2-2
Chr11_3763337	RIL2-2
Chr11_4772252	RIL2-2
Chr11_7594413	RIL2-2
Chr11_7865737	RIL2-2
Chr11_10091197	RIL2-2
Chr11_10797352	RIL2-2
Chr11_10863128	RIL2-2
Chr11_11101465	RIL2-2
Chr11_13931786	RIL2-2
Chr11_14298682	RIL2-2
Chr11_14340124	RIL2-2
Chr11_14578664	RIL2-2
Chr11_14670785	RIL2-2
Chr11_15300441	RIL2-2
Chr11_16397044	RIL2-2
Chr11_16894771	RIL2-2
Chr11_17866690	RIL2-2
Chr11_19084256	RIL2-2
Chr11_19939293	RIL2-2
Chr11_20490424	RIL2-2
Chr11_21176363	RIL2-2
Chr11_21459183	RIL2-2
Chr11_22474611	RIL2-2
Chr11_22928061	RIL2-2
Chr11_22938100	RIL2-2
Chr11_24682791	RIL2-2
Chr11_25523875	RIL2-2
Chr11_25812261	RIL2-2
Chr11_26077403	RIL2-2
Chr11_27446722	RIL2-2
Chr12_332028	RIL2-2
Chr12_460952	RIL2-2
Chr12_2224377	RIL2-2
Chr12_2304263	RIL2-2
Chr12_4109148	RIL2-2
Chr12_4633370	RIL2-2
Chr12_5545730	RIL2-2
Chr12_7653851	RIL2-2
Chr12_9581948	RIL2-2
Chr12_11098821	RIL2-2
Chr12_12392891	RIL2-2
Chr12_12862145	RIL2-2
Chr12_19986497	RIL2-2
Chr12_20093255	RIL2-2
Chr12_21693724	RIL2-2
Chr12_23060354	RIL2-2
Chr12_23784567	RIL2-2
Chr12_24595102	RIL2-2
Chr12_24973858	RIL2-2
Chr12_25413938	RIL2-2
Chr12_26785964	RIL2-2
Chr12_26789983	RIL2-2
Chr1_1132974	RIL2-3
Chr1_1715116	RIL2-3
Chr1_2540053	RIL2-3
Chr1_3444991	RIL2-3
Chr1_3480371	RIL2-3
Chr1_3616725	RIL2-3
Chr1_3929764	RIL2-3
Chr1_4076463	RIL2-3
Chr1_4101862	RIL2-3
Chr1_6170366	RIL2-3
Chr1_6172232	RIL2-3
Chr1_6364926	RIL2-3
Chr1_6816414	RIL2-3
Chr1_6846278	RIL2-3
Chr1_6864903	RIL2-3
Chr1_7514411	RIL2-3
Chr1_7587835	RIL2-3
Chr1_7739100	RIL2-3
Chr1_8083871	RIL2-3
Chr1_8326624	RIL2-3
Chr1_10687603	RIL2-3
Chr1_11272005	RIL2-3
Chr1_12323224	RIL2-3
Chr1_13418286	RIL2-3
Chr1_15360898	RIL2-3
Chr1_15512723	RIL2-3
Chr1_16327643	RIL2-3
Chr1_20419243	RIL2-3
Chr1_21565699	RIL2-3
Chr1_22959176	RIL2-3
Chr1_24082897	RIL2-3
Chr1_24181479	RIL2-3
Chr1_24252949	RIL2-3
Chr1_24966588	RIL2-3
Chr1_25086304	RIL2-3
Chr1_25281770	RIL2-3
Chr1_25866208	RIL2-3
Chr1_26106796	RIL2-3
Chr1_26205753	RIL2-3
Chr1_27951800	RIL2-3
Chr1_28356231	RIL2-3
Chr1_28394436	RIL2-3
Chr1_28924284	RIL2-3
Chr1_28943928	RIL2-3
Chr1_29276378	RIL2-3
Chr1_29328838	RIL2-3
Chr1_29494571	RIL2-3
Chr1_29496301	RIL2-3
Chr1_29926800	RIL2-3
Chr1_30895564	RIL2-3
Chr1_31458870	RIL2-3
Chr1_31556969	RIL2-3
Chr1_32042994	RIL2-3
Chr1_32293359	RIL2-3
Chr1_33766058	RIL2-3
Chr1_34086311	RIL2-3
Chr1_34281435	RIL2-3
Chr1_34353550	RIL2-3
Chr1_34505905	RIL2-3
Chr1_34726029	RIL2-3
Chr1_35200491	RIL2-3
Chr1_35936947	RIL2-3
Chr1_36796589	RIL2-3
Chr1_38079293	RIL2-3
Chr1_38092037	RIL2-3
Chr1_39234960	RIL2-3
Chr1_39666830	RIL2-3
Chr1_39899559	RIL2-3
Chr1_39904179	RIL2-3
Chr1_40262215	RIL2-3
Chr1_40283834	RIL2-3
Chr1_40469774	RIL2-3
Chr1_40641753	RIL2-3
Chr1_40692631	RIL2-3
Chr1_40818574	RIL2-3
Chr1_40832861	RIL2-3
Chr1_41321637	RIL2-3
Chr1_41774917	RIL2-3
Chr1_41818258	RIL2-3
Chr1_41979187	RIL2-3
Chr1_42144080	RIL2-3
Chr1_42599828	RIL2-3
Chr2_458589	RIL2-3
Chr2_1656531	RIL2-3
Chr2_3475610	RIL2-3
Chr2_3502593	RIL2-3
Chr2_4368693	RIL2-3
Chr2_4494434	RIL2-3
Chr2_5857963	RIL2-3
Chr2_7113422	RIL2-3
Chr2_7346135	RIL2-3
Chr2_9438879	RIL2-3
Chr2_10202907	RIL2-3
Chr2_11041881	RIL2-3
Chr2_12298995	RIL2-3
Chr2_14680969	RIL2-3
Chr2_15361022	RIL2-3
Chr2_16222087	RIL2-3
Chr2_16678149	RIL2-3
Chr2_16748399	RIL2-3
Chr2_16986965	RIL2-3
Chr2_17969908	RIL2-3
Chr2_18302508	RIL2-3
Chr2_18458308	RIL2-3
Chr2_19968187	RIL2-3
Chr2_22547038	RIL2-3
Chr2_27148059	RIL2-3
Chr2_27201254	RIL2-3
Chr2_28948533	RIL2-3
Chr2_30162442	RIL2-3
Chr2_30219031	RIL2-3
Chr2_30375300	RIL2-3
Chr2_30593385	RIL2-3
Chr2_30902244	RIL2-3
Chr2_31053564	RIL2-3
Chr2_31668465	RIL2-3
Chr2_32675541	RIL2-3
Chr2_33884289	RIL2-3
Chr2_34576206	RIL2-3
Chr3_180222	RIL2-3
Chr3_198574	RIL2-3
Chr3_399054	RIL2-3
Chr3_511328	RIL2-3
Chr3_1246188	RIL2-3
Chr3_1298988	RIL2-3
Chr3_1429393	RIL2-3
Chr3_1443018	RIL2-3
Chr3_1840658	RIL2-3
Chr3_2095851	RIL2-3
Chr3_2737673	RIL2-3
Chr3_3390556	RIL2-3
Chr3_4722560	RIL2-3
Chr3_4742473	RIL2-3
Chr3_4820855	RIL2-3
Chr3_5528918	RIL2-3
Chr3_6154019	RIL2-3
Chr3_6328407	RIL2-3
Chr3_6441698	RIL2-3
Chr3_6566209	RIL2-3
Chr3_7025984	RIL2-3
Chr3_7296366	RIL2-3
Chr3_8457820	RIL2-3
Chr3_9162953	RIL2-3
Chr3_10593110	RIL2-3
Chr3_10990368	RIL2-3
Chr3_11015127	RIL2-3
Chr3_11102321	RIL2-3
Chr3_11329079	RIL2-3
Chr3_11724933	RIL2-3
Chr3_11781492	RIL2-3
Chr3_11922189	RIL2-3
Chr3_12036119	RIL2-3
Chr3_12067612	RIL2-3
Chr3_12409836	RIL2-3
Chr3_12904743	RIL2-3
Chr3_13027115	RIL2-3
Chr3_13172075	RIL2-3
Chr3_13319068	RIL2-3
Chr3_13683981	RIL2-3
Chr3_14548544	RIL2-3
Chr3_14597026	RIL2-3
Chr3_14625279	RIL2-3
Chr3_15487800	RIL2-3
Chr3_15603450	RIL2-3
Chr3_15698485	RIL2-3
Chr3_16222142	RIL2-3
Chr3_17195962	RIL2-3
Chr3_17338127	RIL2-3
Chr3_17642390	RIL2-3
Chr3_21188432	RIL2-3
Chr3_22164168	RIL2-3
Chr3_22701630	RIL2-3
Chr3_24225787	RIL2-3
Chr3_24436166	RIL2-3
Chr3_24690333	RIL2-3
Chr3_24920216	RIL2-3
Chr3_24969221	RIL2-3
Chr3_25133835	RIL2-3
Chr3_28470311	RIL2-3
Chr3_28519793	RIL2-3
Chr3_29198086	RIL2-3
Chr3_30058248	RIL2-3
Chr3_30613092	RIL2-3
Chr3_31198552	RIL2-3
Chr3_31848096	RIL2-3
Chr3_32074508	RIL2-3
Chr3_32577015	RIL2-3
Chr3_33130127	RIL2-3
Chr3_34294950	RIL2-3
Chr3_34424157	RIL2-3
Chr3_34459499	RIL2-3
Chr3_34570540	RIL2-3
Chr3_35141440	RIL2-3
Chr3_36241631	RIL2-3
Chr4_1877635	RIL2-3
Chr4_2471260	RIL2-3
Chr4_4514396	RIL2-3
Chr4_5775282	RIL2-3
Chr4_11589861	RIL2-3
Chr4_12679020	RIL2-3
Chr4_13471893	RIL2-3
Chr4_14732635	RIL2-3
Chr4_15070774	RIL2-3
Chr4_18566523	RIL2-3
Chr4_19188395	RIL2-3
Chr4_19359151	RIL2-3
Chr4_19471781	RIL2-3
Chr4_19771333	RIL2-3
Chr4_19922775	RIL2-3
Chr4_19999251	RIL2-3
Chr4_20249931	RIL2-3
Chr4_20300024	RIL2-3
Chr4_20906353	RIL2-3
Chr4_21249875	RIL2-3
Chr4_21371854	RIL2-3
Chr4_22037903	RIL2-3
Chr4_22295243	RIL2-3
Chr4_22883629	RIL2-3
Chr4_22924801	RIL2-3
Chr4_24176512	RIL2-3
Chr4_25028693	RIL2-3
Chr4_26016653	RIL2-3
Chr4_26226544	RIL2-3
Chr4_26423865	RIL2-3
Chr4_26536179	RIL2-3
Chr4_27129774	RIL2-3
Chr4_27514316	RIL2-3
Chr4_27782487	RIL2-3
Chr4_28057246	RIL2-3
Chr4_28059610	RIL2-3
Chr4_28148003	RIL2-3
Chr4_28828615	RIL2-3
Chr4_29593703	RIL2-3
Chr4_29609122	RIL2-3
Chr4_29871503	RIL2-3
Chr4_30135589	RIL2-3
Chr4_31376616	RIL2-3
Chr4_31426319	RIL2-3
Chr4_31906154	RIL2-3
Chr4_31930923	RIL2-3
Chr4_32169652	RIL2-3
Chr4_33304485	RIL2-3
Chr4_33402610	RIL2-3
Chr4_33867068	RIL2-3
Chr4_34367900	RIL2-3
Chr4_34687258	RIL2-3
Chr4_34929122	RIL2-3
Chr4_35082634	RIL2-3
Chr5_171252	RIL2-3
Chr5_334871	RIL2-3
Chr5_898444	RIL2-3
Chr5_1440637	RIL2-3
Chr5_2972804	RIL2-3
Chr5_3049044	RIL2-3
Chr5_4248931	RIL2-3
Chr5_4249080	RIL2-3
Chr5_4616619	RIL2-3
Chr5_5370455	RIL2-3
Chr5_6164427	RIL2-3
Chr5_6586190	RIL2-3
Chr5_14154609	RIL2-3
Chr5_14625557	RIL2-3
Chr5_14652034	RIL2-3
Chr5_14654627	RIL2-3
Chr5_15210312	RIL2-3
Chr5_15213005	RIL2-3
Chr5_15488459	RIL2-3
Chr5_15583220	RIL2-3
Chr5_15586257	RIL2-3
Chr5_15698448	RIL2-3
Chr5_16355428	RIL2-3
Chr5_16364135	RIL2-3
Chr5_16615711	RIL2-3
Chr5_16788406	RIL2-3
Chr5_17519858	RIL2-3
Chr5_17713717	RIL2-3
Chr5_17983773	RIL2-3
Chr5_18695568	RIL2-3
Chr5_18960104	RIL2-3
Chr5_19041506	RIL2-3
Chr5_19725365	RIL2-3
Chr5_19775167	RIL2-3
Chr5_21321063	RIL2-3
Chr5_21678134	RIL2-3
Chr5_22645235	RIL2-3
Chr5_22929720	RIL2-3
Chr5_23257990	RIL2-3
Chr5_25474860	RIL2-3
Chr5_25536623	RIL2-3
Chr5_25546565	RIL2-3
Chr5_26247574	RIL2-3
Chr5_27764121	RIL2-3
Chr5_27853709	RIL2-3
Chr5_28151163	RIL2-3
Chr5_28876021	RIL2-3
Chr5_28878791	RIL2-3
Chr5_28927630	RIL2-3
Chr5_29753426	RIL2-3
Chr6_844778	RIL2-3
Chr6_986516	RIL2-3
Chr6_1521969	RIL2-3
Chr6_1793054	RIL2-3
Chr6_1828572	RIL2-3
Chr6_2035334	RIL2-3
Chr6_2856375	RIL2-3
Chr6_3808396	RIL2-3
Chr6_4093155	RIL2-3
Chr6_4729739	RIL2-3
Chr6_6848915	RIL2-3
Chr6_7690781	RIL2-3
Chr6_8042612	RIL2-3
Chr6_11552864	RIL2-3
Chr6_11864647	RIL2-3
Chr6_14533007	RIL2-3
Chr6_17290337	RIL2-3
Chr6_19697784	RIL2-3
Chr6_19875147	RIL2-3
Chr6_20717706	RIL2-3
Chr6_21010527	RIL2-3
Chr6_21359906	RIL2-3
Chr6_21360125	RIL2-3
Chr6_22646014	RIL2-3
Chr6_23126473	RIL2-3
Chr6_23150796	RIL2-3
Chr6_23535330	RIL2-3
Chr6_24358871	RIL2-3
Chr6_24594638	RIL2-3
Chr6_24736784	RIL2-3
Chr6_25002505	RIL2-3
Chr6_26083883	RIL2-3
Chr6_26417517	RIL2-3
